timestamp,phase,temp_c,rh,THI_raw,THI,density_p_m2,speed_mps,speed_var,push_rate,shout_rate,near_falls,CAI,CDI,TI,EI,ATI,SNI,PCI,BI,Risk,RiskExtended,Alert
2025-01-13 20:20:00,post_event,11.14,92.7,11.28,0.0,0.84,1.1,0.023,0.48,0.56,0.1,0.062,0.093,0.2,0.3,0.256,0.404,0.634,0.406,0.148,0.251,green
2025-01-13 20:25:00,post_event,6.98,95.0,7.18,0.0,1.02,0.94,0.042,0.19,0.59,0.11,0.059,0.146,0.2,0.3,0.102,0.29,0.79,0.333,0.159,0.229,green
2025-01-13 20:30:00,post_event,8.82,88.0,9.19,0.0,0.86,0.89,0.019,0.24,0.61,0.2,0.057,0.128,0.2,0.3,0.114,0.267,0.685,0.305,0.155,0.215,green
2025-01-13 20:35:00,post_event,10.85,85.4,11.15,0.0,0.87,0.92,0.024,0.5,1.68,0.02,0.079,0.126,0.2,0.3,0.424,0.415,0.837,0.502,0.159,0.296,green
2025-01-13 20:40:00,post_event,10.2,89.7,10.45,0.0,0.93,1.06,0.039,0.79,0.71,0.17,0.082,0.116,0.2,0.3,0.142,0.271,0.693,0.317,0.157,0.221,green
2025-01-13 20:45:00,post_event,9.71,95.0,9.84,0.0,1.32,0.94,0.037,0.92,1.57,0.1,0.121,0.181,0.2,0.3,0.283,0.227,0.919,0.382,0.179,0.26,green
2025-01-13 20:50:00,post_event,5.0,95.0,5.26,0.0,0.79,1.05,0.017,0.1,1.12,0.23,0.057,0.094,0.2,0.3,0.252,0.318,0.708,0.376,0.147,0.239,green
2025-01-13 20:55:00,post_event,7.81,89.4,8.2,0.0,0.97,0.97,0.021,0.36,1.15,0.17,0.073,0.124,0.2,0.3,0.099,0.377,0.692,0.357,0.157,0.237,green
2025-01-13 21:00:00,post_event,8.65,93.5,8.86,0.0,1.07,1.01,0.031,0.56,1.08,0.18,0.086,0.135,0.4,0.3,0.076,0.187,0.647,0.246,0.205,0.221,green
2025-01-13 21:05:00,post_event,10.88,82.8,11.22,0.0,1.04,1.12,0.028,0.07,0.36,0.26,0.056,0.11,0.4,0.3,0.212,0.192,0.774,0.314,0.194,0.242,green
2025-01-13 21:10:00,post_event,11.23,84.3,11.51,0.0,0.88,0.93,0.022,0.54,1.35,0.23,0.082,0.124,0.4,0.3,0.322,0.295,0.635,0.371,0.202,0.27,green
2025-01-13 21:15:00,post_event,6.95,95.0,7.16,0.0,0.91,1.05,0.029,0.03,1.18,0.0,0.053,0.111,0.4,0.3,0.136,0.287,0.696,0.323,0.194,0.245,green
2025-01-13 21:20:00,post_event,8.63,87.9,9.02,0.0,0.97,1.08,0.017,0.48,0.24,0.31,0.068,0.103,0.4,0.3,0.131,0.236,0.82,0.321,0.195,0.245,green
2025-01-13 21:25:00,post_event,11.2,84.2,11.49,0.0,1.06,1.01,0.028,0.53,0.16,0.3,0.074,0.131,0.4,0.3,0.0,0.203,0.569,0.215,0.202,0.207,green
2025-01-13 21:30:00,post_event,12.39,81.6,12.6,0.0,1.24,1.14,0.026,0.66,0.35,0.05,0.086,0.129,0.4,0.3,0.315,0.172,0.734,0.327,0.204,0.253,green
2025-01-13 21:35:00,post_event,10.83,79.9,11.23,0.0,0.77,0.98,0.053,0.29,1.46,0.15,0.067,0.126,0.4,0.3,0.372,0.353,0.787,0.445,0.199,0.298,green
2025-01-13 21:40:00,post_event,10.58,95.0,10.69,0.0,1.39,1.16,0.042,0.72,1.32,0.07,0.112,0.156,0.4,0.3,0.161,0.374,0.89,0.413,0.215,0.294,green
2025-01-13 21:45:00,post_event,9.66,88.3,9.98,0.0,1.16,0.98,0.022,0.56,1.24,0.11,0.092,0.146,0.4,0.3,0.142,0.359,0.683,0.359,0.209,0.269,green
2025-01-13 21:50:00,post_event,6.35,93.2,6.66,0.0,1.22,1.07,0.032,0.62,0.24,0.18,0.085,0.144,0.4,0.3,0.255,0.408,0.692,0.419,0.207,0.292,green
2025-01-13 21:55:00,post_event,9.76,83.5,10.19,0.0,0.96,0.94,0.029,0.01,1.31,0.22,0.062,0.133,0.4,0.3,0.138,0.132,0.893,0.286,0.2,0.234,green
2025-01-13 22:00:00,post_event,9.6,89.3,9.89,0.0,1.11,1.1,0.033,0.27,1.16,0.31,0.082,0.126,0.2,0.3,0.232,0.5,0.739,0.468,0.159,0.283,green
2025-01-13 22:05:00,post_event,14.02,82.6,14.07,0.0,0.83,0.99,0.027,1.24,1.17,0.22,0.105,0.114,0.2,0.3,0.385,0.27,0.572,0.365,0.161,0.242,green
2025-01-13 22:10:00,post_event,9.82,95.0,9.95,0.0,1.7,1.11,0.049,0.53,0.94,0.3,0.126,0.207,0.2,0.3,0.235,0.323,0.837,0.399,0.186,0.271,green
2025-01-13 22:15:00,post_event,9.03,93.9,9.21,0.0,1.44,0.97,0.028,0.49,0.89,0.39,0.109,0.185,0.2,0.3,0.023,0.225,0.537,0.227,0.178,0.197,green
2025-01-13 22:20:00,post_event,11.47,83.8,11.74,0.0,1.44,0.9,0.042,0.95,1.6,0.0,0.127,0.205,0.2,0.3,0.238,0.401,0.784,0.429,0.186,0.283,green
2025-01-13 22:25:00,post_event,10.23,95.0,10.35,0.0,0.91,1.04,0.021,0.2,0.89,0.18,0.061,0.108,0.2,0.3,0.292,0.342,0.822,0.423,0.151,0.26,green
2025-01-13 22:30:00,post_event,12.63,85.1,12.78,0.0,0.99,1.02,0.015,0.38,1.26,0.15,0.076,0.114,0.2,0.3,0.211,0.239,0.854,0.354,0.155,0.235,green
2025-01-13 22:35:00,post_event,10.87,86.4,11.14,0.0,0.68,0.76,0.027,0.17,0.84,0.07,0.047,0.141,0.2,0.3,0.19,0.332,0.708,0.364,0.156,0.239,green
2025-01-13 22:40:00,post_event,9.97,88.6,10.26,0.0,1.08,0.96,0.019,0.34,0.79,0.42,0.08,0.137,0.2,0.3,0.251,0.326,0.7,0.378,0.161,0.248,green
2025-01-13 22:45:00,post_event,10.13,89.6,10.38,0.0,1.03,1.01,0.035,0.4,0.71,0.31,0.075,0.131,0.2,0.3,0.371,0.295,0.727,0.404,0.159,0.257,green
2025-01-13 22:50:00,post_event,10.24,90.2,10.47,0.0,1.16,1.01,0.017,0.43,1.32,0.34,0.095,0.137,0.2,0.3,0.244,0.334,0.628,0.366,0.164,0.245,green
2025-01-13 22:55:00,post_event,8.32,90.8,8.63,0.0,0.47,0.87,0.036,0.57,0.65,0.1,0.053,0.111,0.2,0.3,0.108,0.394,0.601,0.35,0.15,0.23,green
2025-01-13 23:00:00,post_event,14.24,80.0,14.27,0.0,0.91,1.05,0.043,0.42,0.83,0.07,0.066,0.119,0.2,0.3,0.253,0.266,0.719,0.353,0.154,0.234,green
2025-01-13 23:05:00,post_event,12.28,79.8,12.52,0.0,0.97,0.85,0.027,0.78,1.38,0.12,0.092,0.147,0.2,0.3,0.26,0.068,0.564,0.225,0.166,0.189,green
2025-01-13 23:10:00,post_event,14.73,87.2,14.71,0.0,0.99,0.83,0.039,0.23,0.09,0.16,0.052,0.158,0.2,0.3,0.242,0.102,0.711,0.266,0.161,0.203,green
2025-01-13 23:15:00,post_event,9.27,89.1,9.58,0.0,0.85,1.02,0.033,0.13,0.9,0.34,0.061,0.113,0.2,0.3,0.228,0.281,0.608,0.331,0.152,0.224,green
2025-01-13 23:20:00,post_event,10.92,86.6,11.19,0.0,1.01,1.09,0.037,0.5,1.27,0.09,0.08,0.117,0.2,0.3,0.231,0.406,0.732,0.419,0.157,0.261,green
2025-01-13 23:25:00,post_event,11.96,83.5,12.19,0.0,1.1,0.99,0.048,0.06,1.66,0.18,0.076,0.151,0.2,0.3,0.278,0.265,0.57,0.33,0.164,0.23,green
2025-01-13 23:30:00,post_event,11.61,80.8,11.92,0.0,0.91,0.81,0.041,0.28,1.45,0.23,0.074,0.158,0.2,0.3,0.199,0.309,0.676,0.349,0.165,0.239,green
2025-01-13 23:35:00,post_event,15.18,80.5,15.11,0.0,0.71,1.03,0.027,0.51,1.06,0.23,0.07,0.097,0.2,0.3,0.184,0.426,0.831,0.434,0.15,0.264,green
2025-01-13 23:40:00,post_event,10.78,92.5,10.93,0.0,1.07,1.0,0.035,0.41,1.28,0.15,0.082,0.138,0.2,0.3,0.233,0.379,0.849,0.429,0.162,0.269,green
2025-01-13 23:45:00,post_event,14.29,82.7,14.31,0.0,0.85,1.13,0.041,0.35,1.4,0.22,0.073,0.101,0.2,0.3,0.178,0.056,0.601,0.201,0.152,0.172,green
2025-01-13 23:50:00,post_event,11.09,90.2,11.28,0.0,1.22,1.01,0.036,0.63,1.36,0.17,0.102,0.155,0.2,0.3,0.176,0.086,0.656,0.227,0.169,0.193,green
2025-01-13 23:55:00,post_event,12.53,86.4,12.67,0.0,0.86,1.13,0.019,0.61,0.44,0.25,0.071,0.087,0.2,0.3,0.162,0.268,0.899,0.362,0.148,0.234,green
2025-01-14 00:00:00,post_event,13.79,84.7,13.85,0.0,0.98,0.77,0.036,0.54,0.75,0.02,0.07,0.167,0.2,0.3,0.207,0.443,0.621,0.408,0.166,0.263,green
2025-01-14 00:05:00,post_event,12.09,82.8,12.32,0.0,1.17,0.99,0.038,0.71,0.22,0.29,0.089,0.154,0.2,0.3,0.164,0.305,0.73,0.348,0.167,0.239,green
2025-01-14 00:10:00,post_event,13.91,90.8,13.94,0.0,1.34,0.96,0.026,0.5,0.77,0.12,0.094,0.173,0.2,0.3,0.036,0.411,0.77,0.371,0.172,0.251,green
2025-01-14 00:15:00,post_event,14.59,75.5,14.58,0.0,1.04,1.12,0.032,0.66,0.65,0.17,0.081,0.114,0.2,0.3,0.089,0.277,0.903,0.346,0.156,0.232,green
2025-01-14 00:20:00,post_event,12.91,75.8,13.12,0.0,0.99,1.0,0.017,0.7,1.15,0.11,0.086,0.118,0.2,0.3,0.218,0.24,0.675,0.32,0.158,0.223,green
2025-01-14 00:25:00,post_event,14.39,77.5,14.4,0.0,1.08,1.09,0.037,0.44,0.45,0.09,0.07,0.126,0.2,0.3,0.235,0.202,0.96,0.363,0.157,0.239,green
2025-01-14 00:30:00,post_event,17.29,83.1,17.03,0.0,1.34,1.13,0.028,0.88,1.71,0.21,0.125,0.145,0.2,0.3,0.141,0.257,0.802,0.331,0.172,0.235,green
2025-01-14 00:35:00,post_event,14.68,78.2,14.66,0.0,1.17,0.98,0.035,0.2,1.08,0.22,0.079,0.154,0.2,0.3,0.071,0.286,0.669,0.298,0.165,0.218,green
2025-01-14 00:40:00,post_event,13.0,86.2,13.12,0.0,0.76,1.06,0.037,0.46,0.8,0.16,0.063,0.103,0.2,0.3,0.251,0.375,0.558,0.374,0.15,0.24,green
2025-01-14 00:45:00,post_event,14.42,78.2,14.43,0.0,0.7,0.88,0.03,0.67,1.11,0.01,0.07,0.123,0.2,0.3,0.084,0.347,0.898,0.378,0.156,0.245,green
2025-01-14 00:50:00,post_event,14.58,77.6,14.57,0.0,1.02,0.98,0.026,0.42,0.68,0.17,0.071,0.13,0.2,0.3,0.227,0.264,0.742,0.349,0.158,0.234,green
2025-01-14 00:55:00,post_event,16.53,79.6,16.3,0.0,0.75,1.01,0.032,0.3,1.11,0.25,0.064,0.108,0.2,0.3,0.236,0.362,0.544,0.361,0.152,0.235,green
2025-01-14 01:00:00,post_event,20.04,70.2,19.13,0.0,1.21,1.08,0.011,0.52,1.09,0.21,0.094,0.129,0.2,0.3,0.166,0.42,0.592,0.378,0.162,0.248,green
2025-01-14 01:05:00,post_event,18.05,77.8,17.61,0.0,1.0,1.02,0.059,0.0,1.91,0.19,0.072,0.14,0.2,0.3,0.059,0.254,0.707,0.286,0.16,0.211,green
2025-01-14 01:10:00,post_event,16.67,77.3,16.4,0.0,1.24,1.06,0.046,0.98,1.14,0.16,0.114,0.156,0.2,0.3,0.324,0.415,0.88,0.481,0.172,0.295,green
2025-01-14 01:15:00,post_event,13.92,84.9,13.96,0.0,1.55,0.86,0.033,0.68,0.96,0.12,0.117,0.22,0.2,0.3,0.133,0.062,0.486,0.168,0.187,0.179,green
2025-01-14 01:20:00,post_event,17.09,85.4,16.88,0.0,1.1,1.14,0.03,0.78,1.26,0.12,0.097,0.115,0.2,0.3,0.253,0.256,0.672,0.338,0.16,0.231,green
2025-01-14 01:25:00,post_event,19.21,76.5,18.61,0.0,1.11,1.13,0.025,0.4,1.88,0.24,0.096,0.115,0.2,0.3,0.0,0.374,0.744,0.336,0.159,0.23,green
2025-01-14 01:30:00,post_event,15.62,79.1,15.49,0.0,0.96,1.01,0.023,0.18,1.43,0.05,0.066,0.117,0.2,0.3,0.098,0.239,0.697,0.288,0.154,0.208,green
2025-01-14 01:35:00,post_event,18.5,75.5,17.96,0.0,1.1,0.98,0.029,0.4,1.17,0.02,0.078,0.14,0.2,0.3,0.208,0.237,0.653,0.311,0.162,0.221,green
2025-01-14 01:40:00,post_event,16.03,70.9,15.79,0.0,0.96,1.0,0.031,0.38,0.76,0.49,0.077,0.124,0.2,0.3,0.178,0.287,0.854,0.368,0.158,0.242,green
2025-01-14 01:45:00,post_event,15.91,78.1,15.74,0.0,1.07,0.95,0.029,0.98,1.15,0.19,0.104,0.144,0.2,0.3,0.232,0.213,0.775,0.331,0.167,0.233,green
2025-01-14 01:50:00,post_event,15.36,87.3,15.3,0.0,1.14,1.0,0.021,0.79,1.03,0.17,0.099,0.139,0.2,0.3,0.232,0.31,0.658,0.356,0.165,0.242,green
2025-01-14 01:55:00,post_event,16.47,87.4,16.34,0.0,1.06,0.85,0.037,0.77,1.03,0.15,0.092,0.163,0.2,0.3,0.195,0.181,0.751,0.299,0.169,0.221,green
2025-01-14 02:00:00,post_event,19.8,77.3,19.14,0.0,1.03,1.12,0.018,0.4,2.0,0.28,0.094,0.104,0.4,0.3,0.063,0.495,0.646,0.395,0.199,0.278,green
2025-01-14 02:05:00,post_event,16.92,79.6,16.64,0.0,1.09,0.9,0.028,0.0,0.61,0.12,0.056,0.153,0.4,0.3,0.186,0.239,0.605,0.296,0.203,0.241,green
2025-01-14 02:10:00,post_event,19.98,68.9,19.04,0.0,0.59,1.15,0.044,0.29,1.39,0.17,0.06,0.08,0.4,0.3,0.259,0.341,0.83,0.414,0.188,0.278,green
2025-01-14 02:15:00,post_event,17.84,82.5,17.52,0.0,0.92,1.07,0.02,0.41,1.43,0.25,0.08,0.102,0.4,0.3,0.141,0.198,0.721,0.285,0.197,0.232,green
2025-01-14 02:20:00,post_event,15.11,77.2,15.03,0.0,1.4,1.02,0.036,0.86,0.75,0.27,0.116,0.177,0.4,0.3,0.442,0.373,0.561,0.431,0.22,0.305,green
2025-01-14 02:25:00,post_event,22.66,64.6,21.07,0.0,0.84,1.08,0.01,0.25,0.63,0.06,0.053,0.09,0.4,0.3,0.275,0.528,0.651,0.477,0.189,0.304,green
2025-01-14 02:30:00,post_event,19.27,72.5,18.55,0.0,0.88,0.89,0.03,0.56,0.9,0.25,0.076,0.136,0.4,0.3,0.407,0.208,0.705,0.367,0.203,0.269,green
2025-01-14 02:35:00,post_event,16.84,68.4,16.43,0.0,0.98,1.08,0.025,0.68,0.73,0.17,0.08,0.109,0.4,0.3,0.061,0.3,0.712,0.31,0.198,0.243,green
2025-01-14 02:40:00,post_event,17.81,70.7,17.27,0.0,0.94,0.89,0.033,0.43,0.51,0.26,0.067,0.141,0.4,0.3,0.299,0.414,0.854,0.467,0.203,0.309,green
2025-01-14 02:45:00,post_event,22.33,60.9,20.64,0.0,0.95,1.05,0.027,0.21,0.44,0.41,0.063,0.113,0.4,0.3,0.331,0.259,0.556,0.34,0.196,0.253,green
2025-01-14 02:50:00,post_event,20.25,79.8,19.61,0.0,1.1,0.85,0.038,0.75,0.82,0.17,0.091,0.168,0.4,0.3,0.017,0.194,0.661,0.234,0.213,0.222,green
2025-01-14 02:55:00,post_event,15.32,77.7,15.22,0.0,1.1,1.05,0.018,1.13,1.3,0.14,0.113,0.123,0.4,0.3,0.228,0.293,0.654,0.346,0.207,0.263,green
2025-01-14 03:00:00,post_event,19.01,69.5,18.25,0.0,0.88,1.02,0.016,0.69,1.1,0.12,0.081,0.106,0.8,0.3,0.184,0.351,0.835,0.398,0.284,0.329,green
2025-01-14 03:05:00,post_event,21.42,67.6,20.19,0.0,1.41,1.04,0.037,0.7,2.06,0.14,0.126,0.176,0.8,0.3,0.299,0.169,0.741,0.322,0.308,0.314,green
2025-01-14 03:10:00,post_event,21.59,72.1,20.5,0.0,1.24,1.07,0.025,0.71,1.16,0.17,0.103,0.141,0.8,0.3,0.318,0.425,0.758,0.459,0.296,0.361,green
2025-01-14 03:15:00,post_event,20.73,67.7,19.62,0.0,0.63,0.91,0.042,0.83,0.63,0.04,0.068,0.121,0.8,0.3,0.113,0.28,0.448,0.263,0.285,0.276,green
2025-01-14 03:20:00,post_event,16.6,84.7,16.42,0.0,1.34,1.03,0.036,0.2,0.98,0.15,0.086,0.168,0.8,0.3,0.161,0.329,0.512,0.315,0.299,0.305,green
2025-01-14 03:25:00,post_event,23.25,63.2,21.48,0.0,0.77,1.11,0.018,0.66,1.53,0.21,0.085,0.084,0.8,0.3,0.2,0.21,0.771,0.319,0.279,0.295,green
2025-01-14 03:30:00,post_event,20.3,67.0,19.25,0.0,1.31,0.95,0.043,0.96,0.8,0.22,0.114,0.181,0.8,0.3,0.339,0.176,0.694,0.328,0.307,0.315,green
2025-01-14 03:35:00,post_event,22.84,69.0,21.42,0.0,0.39,1.02,0.036,0.47,1.28,0.21,0.059,0.082,0.8,0.3,0.199,0.345,0.74,0.38,0.274,0.316,green
2025-01-14 03:40:00,post_event,21.14,70.2,20.05,0.0,1.04,1.03,0.028,0.66,1.16,0.22,0.09,0.124,0.8,0.3,0.097,0.318,0.828,0.353,0.29,0.315,green
2025-01-14 03:45:00,post_event,22.31,65.7,20.83,0.0,0.86,1.03,0.039,0.37,0.61,0.0,0.056,0.116,0.8,0.3,0.033,0.332,0.732,0.322,0.281,0.298,green
2025-01-14 03:50:00,post_event,20.92,65.4,19.7,0.0,1.08,1.05,0.018,1.1,0.0,0.03,0.088,0.122,0.8,0.3,0.241,0.224,0.739,0.332,0.288,0.306,green
2025-01-14 03:55:00,post_event,22.23,70.0,20.95,0.0,1.2,0.88,0.021,0.0,1.5,0.37,0.084,0.166,0.8,0.3,0.21,0.206,0.636,0.293,0.298,0.296,green
2025-01-14 04:00:00,post_event,20.22,73.6,19.39,0.0,0.7,0.99,0.014,0.58,1.21,0.03,0.068,0.096,1.0,0.3,0.363,0.339,0.638,0.406,0.322,0.356,green
2025-01-14 04:05:00,post_event,18.49,75.5,17.95,0.0,1.03,0.89,0.034,0.28,1.25,0.23,0.077,0.151,1.0,0.3,0.158,0.221,0.678,0.294,0.336,0.319,green
2025-01-14 04:10:00,post_event,18.89,69.4,18.15,0.0,1.1,1.01,0.035,0.3,1.48,0.23,0.085,0.139,1.0,0.3,0.433,0.207,0.605,0.354,0.335,0.343,green
2025-01-14 04:15:00,post_event,18.7,63.0,17.85,0.0,1.33,0.8,0.032,0.79,0.55,0.13,0.101,0.201,1.0,0.3,0.179,0.242,0.686,0.312,0.352,0.336,green
2025-01-14 04:20:00,post_event,20.67,69.6,19.64,0.0,0.96,1.14,0.041,0.12,1.46,0.15,0.067,0.107,1.0,0.3,0.295,0.385,0.656,0.412,0.324,0.36,green
2025-01-14 04:25:00,post_event,21.94,69.7,20.7,0.0,0.95,1.01,0.029,0.6,1.57,0.14,0.088,0.12,1.0,0.3,0.0,0.228,0.561,0.226,0.331,0.289,green
2025-01-14 04:30:00,post_event,19.36,80.1,18.83,0.0,1.44,1.04,0.019,0.67,0.71,0.24,0.11,0.167,1.0,0.3,0.104,0.228,0.694,0.284,0.346,0.321,green
2025-01-14 04:35:00,post_event,25.81,55.6,23.05,0.105,0.94,1.0,0.022,0.11,1.09,0.17,0.061,0.118,1.0,0.3,0.121,0.307,0.682,0.326,0.339,0.334,green
2025-01-14 04:40:00,post_event,20.77,65.9,19.6,0.0,1.27,1.13,0.031,0.94,1.6,0.09,0.119,0.139,1.0,0.3,0.05,0.288,0.716,0.302,0.341,0.326,green
2025-01-14 04:45:00,post_event,19.35,68.8,18.51,0.0,1.16,1.09,0.028,0.29,2.44,0.33,0.106,0.13,1.0,0.3,0.248,0.254,0.704,0.342,0.337,0.339,green
2025-01-14 04:50:00,post_event,23.78,64.1,21.95,0.0,0.66,1.03,0.026,0.66,1.22,0.1,0.073,0.095,1.0,0.3,0.114,0.304,0.762,0.339,0.323,0.329,green
2025-01-14 04:55:00,post_event,20.23,73.6,19.4,0.0,1.0,1.05,0.045,0.41,1.29,0.17,0.078,0.127,1.0,0.3,0.304,0.438,0.693,0.449,0.331,0.378,green
2025-01-14 05:00:00,post_event,23.09,59.0,21.15,0.0,1.28,0.99,0.036,0.73,1.11,0.12,0.104,0.166,1.0,0.3,0.205,0.42,0.784,0.428,0.345,0.378,green
2025-01-14 05:05:00,post_event,22.6,62.5,20.93,0.0,0.8,1.17,0.03,0.0,0.84,0.2,0.049,0.084,1.0,0.3,0.213,0.347,0.672,0.372,0.316,0.338,green
2025-01-14 05:10:00,post_event,24.56,65.5,22.65,0.065,0.95,1.17,0.016,0.55,0.35,0.04,0.064,0.086,1.0,0.3,0.37,0.34,0.531,0.387,0.327,0.351,green
2025-01-14 05:15:00,post_event,22.66,64.0,21.05,0.0,1.05,0.97,0.015,0.44,1.17,0.0,0.076,0.13,1.0,0.3,0.253,0.179,0.913,0.348,0.331,0.338,green
2025-01-14 05:20:00,post_event,22.4,70.7,21.12,0.0,0.83,1.04,0.023,0.0,1.15,0.29,0.057,0.103,1.0,0.3,0.039,0.33,0.584,0.293,0.321,0.31,green
2025-01-14 05:25:00,post_event,24.84,65.4,22.87,0.087,0.83,0.99,0.021,0.62,0.9,0.14,0.074,0.11,1.0,0.3,0.199,0.189,0.608,0.276,0.338,0.313,green
2025-01-14 05:30:00,post_event,19.3,71.9,18.56,0.0,0.91,0.93,0.026,0.33,0.83,0.22,0.067,0.13,1.0,0.3,0.102,0.171,0.642,0.245,0.329,0.295,green
2025-01-14 05:35:00,post_event,21.73,67.7,20.44,0.0,1.49,0.79,0.033,0.58,0.71,0.27,0.11,0.224,1.0,0.3,0.19,0.38,0.645,0.376,0.359,0.366,green
2025-01-14 05:40:00,post_event,25.13,58.7,22.71,0.071,0.98,0.96,0.024,0.22,0.14,0.17,0.053,0.129,1.0,0.3,0.234,0.383,0.75,0.412,0.336,0.366,green
2025-01-14 05:45:00,post_event,26.83,67.6,24.64,0.264,0.82,1.18,0.033,0.72,0.55,0.22,0.074,0.085,1.0,0.3,0.235,0.387,0.763,0.417,0.355,0.38,green
2025-01-14 05:50:00,post_event,21.31,68.9,20.14,0.0,1.17,0.87,0.044,0.63,0.69,0.13,0.088,0.178,1.0,0.3,0.207,0.239,0.649,0.311,0.344,0.331,green
2025-01-14 05:55:00,post_event,23.62,61.4,21.68,0.0,1.36,1.0,0.037,0.63,1.0,0.32,0.11,0.177,1.0,0.3,0.407,0.394,0.782,0.476,0.348,0.399,green
2025-01-14 06:00:00,post_event,23.52,58.5,21.46,0.0,1.28,0.99,0.018,0.18,1.56,0.08,0.088,0.156,0.8,0.3,0.374,0.17,0.621,0.322,0.296,0.306,green
2025-01-14 06:05:00,post_event,20.37,70.3,19.41,0.0,1.18,0.93,0.014,0.33,1.05,0.2,0.084,0.151,0.8,0.3,0.304,0.394,0.579,0.404,0.294,0.338,green
2025-01-14 06:10:00,post_event,24.53,67.1,22.72,0.072,1.47,0.86,0.023,1.05,0.47,0.31,0.125,0.203,0.8,0.3,0.316,0.217,0.565,0.316,0.323,0.321,green
2025-01-14 06:15:00,post_event,16.9,80.7,16.64,0.0,0.96,0.87,0.015,0.77,0.86,0.38,0.091,0.136,0.8,0.3,0.246,0.419,0.745,0.432,0.292,0.348,green
2025-01-14 06:20:00,post_event,21.4,63.9,20.03,0.0,1.14,1.13,0.046,0.35,1.28,0.21,0.086,0.133,0.8,0.3,0.022,0.182,0.627,0.223,0.291,0.264,green
2025-01-14 06:25:00,post_event,23.14,53.1,20.91,0.0,1.23,1.01,0.036,0.56,0.92,0.15,0.092,0.157,0.8,0.3,0.177,0.248,0.851,0.347,0.297,0.317,green
2025-01-14 06:30:00,post_event,21.82,63.6,20.35,0.0,1.13,1.07,0.023,0.17,1.18,0.17,0.076,0.127,0.8,0.3,0.254,0.38,0.784,0.423,0.287,0.342,green
2025-01-14 06:35:00,post_event,22.84,64.5,21.21,0.0,0.72,1.05,0.019,1.06,0.8,0.14,0.085,0.09,0.8,0.3,0.16,0.278,0.817,0.35,0.281,0.309,green
2025-01-14 06:40:00,post_event,28.27,50.1,24.49,0.249,0.86,1.05,0.029,0.42,0.53,0.12,0.061,0.108,0.8,0.3,0.016,0.344,0.754,0.327,0.313,0.318,green
2025-01-14 06:45:00,post_event,24.65,53.1,22.03,0.003,1.05,1.18,0.035,0.3,1.51,0.2,0.081,0.105,0.8,0.3,0.086,0.343,0.673,0.332,0.284,0.303,green
2025-01-14 06:50:00,post_event,24.01,66.6,22.26,0.026,1.12,1.21,0.032,0.3,1.17,0.24,0.082,0.11,0.8,0.3,0.138,0.319,0.594,0.32,0.288,0.301,green
2025-01-14 06:55:00,post_event,22.81,70.8,21.48,0.0,1.26,1.04,0.019,0.67,1.27,0.16,0.105,0.146,0.8,0.3,0.377,0.176,0.842,0.369,0.297,0.326,green
2025-01-14 07:00:00,post_event,23.68,61.7,21.75,0.0,0.68,1.09,0.033,0.0,0.95,0.11,0.043,0.088,1.0,0.3,0.017,0.095,0.711,0.195,0.316,0.267,green
2025-01-14 07:05:00,post_event,23.13,63.4,21.4,0.0,0.95,0.98,0.029,0.62,0.76,0.16,0.077,0.124,1.0,0.3,0.258,0.321,0.492,0.336,0.33,0.333,green
2025-01-14 07:10:00,post_event,21.79,58.3,20.11,0.0,1.29,0.99,0.024,0.14,0.78,0.36,0.084,0.161,1.0,0.3,0.024,0.334,0.479,0.27,0.34,0.312,green
2025-01-14 07:15:00,post_event,25.5,59.1,23.03,0.103,0.97,1.15,0.031,0.63,0.76,0.13,0.077,0.1,1.0,0.3,0.211,0.282,0.678,0.339,0.338,0.339,green
2025-01-14 07:20:00,post_event,23.13,62.1,21.33,0.0,0.94,1.02,0.023,0.88,1.33,0.28,0.099,0.114,1.0,0.3,0.028,0.31,0.782,0.32,0.332,0.327,green
2025-01-14 07:25:00,post_event,23.18,60.3,21.28,0.0,1.09,1.09,0.034,0.19,0.76,0.22,0.069,0.126,1.0,0.3,0.248,0.093,0.665,0.254,0.329,0.299,green
2025-01-14 07:30:00,post_event,22.11,69.0,20.81,0.0,0.86,0.9,0.036,0.55,1.73,0.26,0.088,0.136,1.0,0.3,0.335,0.32,0.614,0.383,0.335,0.354,green
2025-01-14 07:35:00,post_event,23.26,60.2,21.34,0.0,0.86,0.98,0.025,0.5,0.49,0.3,0.069,0.116,1.0,0.3,0.184,0.19,0.814,0.313,0.327,0.321,green
2025-01-14 07:40:00,post_event,20.09,64.2,18.99,0.0,0.74,0.98,0.023,0.51,0.33,0.18,0.058,0.105,1.0,0.3,0.091,0.49,0.774,0.427,0.322,0.364,green
2025-01-14 07:45:00,post_event,19.62,68.5,18.73,0.0,1.29,1.0,0.033,1.05,1.95,0.32,0.136,0.165,1.0,0.3,0.281,0.347,0.714,0.401,0.35,0.37,green
2025-01-14 07:50:00,post_event,23.71,55.3,21.44,0.0,0.89,0.88,0.017,0.73,0.71,0.21,0.079,0.13,1.0,0.3,0.254,0.326,0.625,0.364,0.332,0.345,green
2025-01-14 07:55:00,post_event,22.46,63.7,20.87,0.0,0.96,1.01,0.042,0.64,1.1,0.16,0.083,0.128,1.0,0.3,0.151,0.2,0.794,0.304,0.332,0.321,green
