timestamp,phase,temp_c,rh,THI_raw,THI,density_p_m2,speed_mps,speed_var,push_rate,shout_rate,near_falls,CAI,CDI,TI,EI,ATI,SNI,PCI,BI,Risk,Alert
2025-01-17 07:44:12,morning_rush,45.93,16.8,31.54,0.954,4.76,0.47,0.279,15.47,18.06,13.12,1.0,0.769,0.7,0.45,0.809,0.927,0.183,0.743,0.131,green
2025-01-17 07:44:15,normal,31.37,36.1,25.44,0.344,1.54,0.74,0.084,1.41,4.84,0.0,0.2,0.271,0.7,0.15,0.056,0.62,0.15,0.357,0.207,green
2025-01-17 07:44:18,normal,42.81,15.0,29.57,0.757,1.07,1.01,0.077,0.0,4.08,2.34,0.174,0.162,0.7,0.15,0.242,0.636,0.448,0.48,0.677,orange
2025-01-17 07:44:21,normal,23.7,54.8,21.42,0.0,1.61,0.8,0.047,0.0,12.02,0.31,0.265,0.246,0.7,0.15,0.0,0.582,0.53,0.397,0.197,green
2025-01-17 07:44:24,morning_rush,41.16,30.2,30.92,0.892,1.76,0.05,0.297,17.03,11.08,12.8,0.951,0.54,0.7,0.45,0.579,0.762,0.413,0.637,0.563,yellow
2025-01-17 07:44:27,morning_rush,28.9,36.5,23.88,0.188,2.21,0.74,0.176,11.7,9.85,4.66,0.8,0.408,0.7,0.45,0.454,0.531,0.316,0.465,0.134,green
2025-01-17 07:44:30,morning_rush,32.06,42.1,26.46,0.446,3.22,0.09,0.246,3.86,14.59,6.41,0.736,0.675,0.7,0.45,0.788,0.689,0.0,0.581,0.801,red
2025-01-17 07:44:33,morning_rush,32.28,41.8,26.59,0.459,3.15,0.49,0.171,0.0,5.92,0.42,0.269,0.555,0.7,0.45,1.0,0.648,0.252,0.674,0.633,orange
2025-01-17 07:44:36,normal,35.05,30.3,27.17,0.517,1.25,0.88,0.165,1.74,0.08,1.47,0.168,0.259,0.7,0.15,0.581,0.723,0.238,0.583,0.659,orange
2025-01-17 07:44:39,morning_rush,26.76,52.3,23.54,0.154,2.49,0.4,0.295,14.86,25.53,8.57,1.0,0.568,0.7,0.45,0.727,0.808,0.448,0.712,0.631,orange
2025-01-17 07:44:42,normal,36.06,44.3,29.45,0.745,0.34,1.21,0.178,2.64,3.65,1.0,0.203,0.132,0.7,0.15,0.47,0.281,0.425,0.367,0.471,yellow
2025-01-17 07:44:45,normal,31.47,45.5,26.38,0.438,0.58,0.87,0.144,2.17,3.04,0.51,0.17,0.184,0.7,0.15,0.267,0.525,0.201,0.383,0.66,orange
2025-01-17 07:44:48,morning_rush,35.17,54.1,29.95,0.795,2.54,0.78,0.209,7.61,10.79,2.95,0.686,0.458,0.7,0.45,0.548,0.939,0.229,0.68,0.518,yellow
2025-01-17 07:44:51,normal,24.97,59.6,22.64,0.064,2.0,0.68,0.129,2.95,2.82,1.51,0.306,0.364,0.7,0.15,0.224,0.357,0.548,0.355,0.145,green
2025-01-17 07:44:54,normal,32.81,30.7,25.82,0.382,1.09,0.79,0.152,2.47,11.03,1.84,0.363,0.247,0.7,0.15,0.123,0.162,0.424,0.203,0.454,yellow
2025-01-17 07:44:57,morning_rush,31.4,49.7,26.72,0.472,1.62,0.05,0.3,12.5,21.38,5.67,0.946,0.524,0.7,0.45,0.278,0.607,0.095,0.406,0.942,red
2025-01-17 07:45:00,morning_rush,32.49,44.6,27.01,0.501,2.25,0.07,0.123,6.54,16.27,8.32,0.87,0.491,0.7,0.45,0.574,0.681,0.325,0.578,0.502,yellow
2025-01-17 07:45:03,morning_rush,30.8,66.9,27.83,0.583,1.76,0.05,0.04,6.1,13.86,2.15,0.601,0.386,0.7,0.45,0.591,0.956,0.126,0.68,0.181,green
2025-01-17 07:45:06,morning_rush,41.06,26.2,30.28,0.828,5.0,0.73,0.093,3.43,18.1,10.06,0.959,0.634,0.7,0.45,0.633,0.931,0.092,0.674,0.411,yellow
2025-01-17 07:45:09,normal,28.36,50.4,24.59,0.259,1.68,1.41,0.085,0.91,3.25,1.08,0.198,0.211,0.7,0.15,0.665,0.568,0.326,0.549,0.364,green
2025-01-17 07:45:12,normal,42.15,19.9,29.97,0.797,2.01,0.85,0.073,0.62,1.69,1.91,0.208,0.303,0.7,0.15,0.0,0.587,0.53,0.4,0.185,green
2025-01-17 07:45:15,normal,29.94,45.1,25.27,0.327,1.01,1.01,0.122,2.26,6.69,0.68,0.249,0.181,0.7,0.15,0.177,0.246,0.489,0.274,0.811,red
2025-01-17 07:45:18,morning_rush,29.44,67.1,26.73,0.473,3.22,0.05,0.073,9.22,20.47,0.55,0.856,0.578,0.7,0.45,0.651,1.0,0.44,0.783,0.162,green
2025-01-17 07:45:21,morning_rush,28.23,56.3,24.94,0.294,3.11,0.49,0.189,4.23,13.95,4.1,0.666,0.561,0.7,0.45,0.612,0.636,0.365,0.575,0.372,green
2025-01-17 07:45:24,morning_rush,13.52,77.3,13.64,0.0,3.15,0.19,0.178,4.52,22.92,13.5,0.947,0.609,0.7,0.45,0.436,0.868,0.311,0.627,0.641,orange
2025-01-17 07:45:27,normal,25.4,64.1,23.24,0.124,0.71,0.62,0.085,2.28,7.54,0.67,0.251,0.201,0.7,0.15,0.13,0.721,0.548,0.509,0.691,orange
2025-01-17 07:45:30,morning_rush,49.52,15.0,33.15,1.0,2.66,0.05,0.074,7.37,15.31,1.98,0.722,0.513,0.7,0.45,0.77,0.944,0.267,0.756,0.288,green
2025-01-17 07:45:33,morning_rush,40.19,29.4,30.22,0.822,4.68,0.56,0.208,1.95,4.5,6.2,0.568,0.705,0.7,0.45,0.526,0.808,0.24,0.61,0.288,green
2025-01-17 07:45:36,normal,34.87,45.4,28.75,0.675,1.64,0.66,0.044,1.52,6.28,0.51,0.248,0.272,0.7,0.15,0.506,0.284,0.534,0.4,0.659,orange
2025-01-17 07:45:39,normal,27.35,55.9,24.23,0.223,0.89,0.65,0.182,1.25,4.19,1.28,0.185,0.267,0.7,0.15,0.505,0.345,0.659,0.456,0.63,orange
2025-01-17 07:45:42,morning_rush,50.0,30.7,36.48,1.0,2.97,0.05,0.13,3.97,9.38,9.57,0.743,0.583,0.7,0.45,0.711,1.0,0.422,0.798,0.441,yellow
2025-01-17 07:45:45,morning_rush,39.13,33.4,30.11,0.811,4.24,0.71,0.114,6.07,11.45,6.36,0.824,0.587,0.7,0.45,0.565,0.814,0.443,0.665,0.467,yellow
2025-01-17 07:45:48,morning_rush,28.22,56.4,24.93,0.293,2.31,0.62,0.072,0.58,9.97,5.32,0.45,0.376,0.7,0.45,0.653,0.707,0.096,0.569,0.224,green
2025-01-17 07:45:51,morning_rush,41.89,28.4,31.11,0.911,3.79,0.05,0.119,6.93,12.95,5.47,0.835,0.662,0.7,0.45,0.596,0.884,0.167,0.654,0.674,orange
2025-01-17 07:45:54,morning_rush,22.98,55.2,20.89,0.0,2.43,0.73,0.181,11.76,15.73,3.76,0.874,0.436,0.7,0.45,0.273,0.615,0.437,0.476,0.569,yellow
2025-01-17 07:45:57,normal,15.33,76.5,15.22,0.0,0.35,0.57,0.095,0.19,4.81,1.07,0.125,0.188,0.7,0.15,0.081,0.296,0.161,0.204,0.413,yellow
2025-01-17 07:46:00,normal,27.97,21.6,22.16,0.016,1.09,1.23,0.049,2.33,4.87,0.37,0.221,0.116,0.7,0.15,0.266,0.638,0.648,0.528,0.526,yellow
2025-01-17 07:46:03,morning_rush,26.71,51.3,23.44,0.144,1.34,0.5,0.05,7.2,14.75,6.02,0.749,0.266,0.7,0.45,1.0,0.924,0.297,0.821,0.38,green
2025-01-17 07:46:06,morning_rush,31.83,37.9,25.91,0.391,4.47,0.58,0.183,13.3,12.83,4.94,0.969,0.67,0.7,0.45,0.972,0.782,0.355,0.754,0.782,red
2025-01-17 07:46:09,morning_rush,35.44,42.4,28.8,0.68,3.63,0.67,0.226,10.47,16.86,11.67,1.0,0.611,0.7,0.45,0.818,1.0,0.128,0.771,0.625,orange
2025-01-17 07:46:12,morning_rush,37.45,37.4,29.55,0.755,2.68,1.47,0.213,10.14,9.73,5.04,0.837,0.407,0.7,0.45,1.0,1.0,0.074,0.815,0.325,green
2025-01-17 07:46:15,morning_rush,33.83,50.3,28.55,0.655,4.23,0.19,0.232,10.43,6.19,4.57,0.848,0.743,0.7,0.45,1.0,0.912,0.362,0.828,0.642,orange
2025-01-17 07:46:18,morning_rush,23.25,57.4,21.2,0.0,3.06,0.51,0.189,12.02,0.0,3.67,0.672,0.552,0.7,0.45,0.333,0.932,0.312,0.628,0.514,yellow
2025-01-17 07:46:21,normal,26.69,48.2,23.22,0.122,1.01,0.81,0.075,2.69,9.77,0.38,0.304,0.187,0.7,0.15,0.0,0.687,0.701,0.483,0.158,green
2025-01-17 07:46:24,normal,31.23,34.4,25.2,0.32,0.29,0.43,0.068,1.82,2.8,0.75,0.148,0.19,0.7,0.15,0.008,0.104,0.139,0.082,0.234,green
2025-01-17 07:46:27,morning_rush,35.46,34.5,27.91,0.591,1.68,0.05,0.065,7.45,16.07,8.29,0.868,0.39,0.7,0.45,0.482,0.74,0.251,0.565,0.29,green
2025-01-17 07:46:30,normal,18.23,57.6,17.36,0.0,1.07,0.6,0.093,1.7,9.62,1.99,0.314,0.24,0.7,0.15,0.167,0.567,0.483,0.43,0.089,green
2025-01-17 07:46:33,normal,32.7,43.7,27.06,0.506,0.92,0.7,0.06,0.0,0.0,0.57,0.052,0.188,0.7,0.15,0.16,0.451,0.72,0.418,0.337,green
2025-01-17 07:46:36,normal,35.27,46.9,29.21,0.721,1.94,1.05,0.056,1.39,6.61,0.53,0.267,0.251,0.7,0.15,0.405,0.467,0.441,0.443,0.444,yellow
2025-01-17 07:46:39,morning_rush,43.35,24.0,31.29,0.929,5.0,0.79,0.222,8.06,13.53,8.81,1.0,0.701,0.7,0.45,0.762,0.872,0.347,0.734,0.677,orange
2025-01-17 07:46:42,morning_rush,27.25,68.4,25.03,0.303,3.74,0.08,0.252,6.11,16.48,6.28,0.878,0.732,0.7,0.45,0.644,0.758,0.0,0.572,0.641,orange
2025-01-17 07:46:45,normal,32.5,60.3,28.57,0.657,1.51,0.98,0.09,1.51,4.46,1.25,0.234,0.23,0.7,0.15,0.629,0.62,0.559,0.61,0.817,red
2025-01-17 07:46:48,morning_rush,38.38,22.1,28.15,0.615,2.16,0.05,0.135,8.57,14.43,4.2,0.794,0.492,0.7,0.45,1.0,0.673,0.146,0.666,0.416,yellow
2025-01-17 07:46:51,morning_rush,24.71,69.8,23.01,0.101,4.3,0.55,0.296,6.44,12.4,2.08,0.727,0.729,0.7,0.45,1.0,0.717,0.197,0.698,0.213,green
2025-01-17 07:46:54,normal,23.05,52.4,20.81,0.0,1.03,1.22,0.187,3.32,4.07,0.99,0.263,0.191,0.7,0.15,0.045,0.144,0.359,0.157,0.367,green
2025-01-17 07:46:57,morning_rush,24.63,55.5,22.15,0.015,2.96,0.05,0.25,14.21,13.05,9.37,1.0,0.653,0.7,0.45,0.701,0.774,0.295,0.656,0.838,red
2025-01-17 07:47:00,morning_rush,23.83,65.6,22.06,0.006,1.99,0.41,0.214,5.15,16.12,13.59,0.847,0.459,0.7,0.45,0.92,0.824,0.522,0.793,0.194,green
2025-01-17 07:47:03,normal,40.98,26.4,30.26,0.826,0.74,0.84,0.08,1.4,10.17,0.38,0.248,0.164,0.7,0.15,0.255,0.562,0.631,0.484,0.79,red
2025-01-17 07:47:06,morning_rush,31.07,68.2,28.17,0.617,3.29,0.38,0.062,3.67,17.53,3.37,0.686,0.524,0.7,0.45,0.876,1.0,0.177,0.798,0.858,red
2025-01-17 07:47:09,normal,34.75,55.6,29.81,0.781,1.49,0.47,0.076,0.22,6.23,1.41,0.213,0.303,0.7,0.15,0.56,0.878,0.253,0.658,0.725,orange
2025-01-17 07:47:12,morning_rush,36.78,37.9,29.17,0.717,3.47,0.88,0.197,11.46,22.34,7.69,1.0,0.543,0.7,0.45,0.927,0.903,0.556,0.841,0.318,green
2025-01-17 07:47:15,normal,29.22,38.5,24.24,0.224,0.1,0.71,0.084,1.77,6.13,1.78,0.22,0.139,0.7,0.15,0.926,0.766,0.473,0.755,0.129,green
2025-01-17 07:47:18,normal,33.9,48.9,28.44,0.644,1.65,0.99,0.058,3.08,5.65,1.55,0.333,0.227,0.7,0.15,0.422,0.658,0.895,0.635,0.643,orange
2025-01-17 07:47:21,morning_rush,29.27,45.8,24.87,0.287,1.76,0.3,0.195,3.6,14.67,8.89,0.716,0.437,0.7,0.45,0.715,0.637,0.26,0.585,0.308,green
2025-01-17 07:47:24,normal,38.36,19.2,27.76,0.576,0.93,0.48,0.069,2.34,6.68,1.2,0.265,0.231,0.7,0.15,0.335,0.517,0.516,0.462,0.429,yellow
2025-01-17 07:47:27,normal,27.3,46.1,23.5,0.15,1.36,0.29,0.046,5.17,3.88,0.92,0.353,0.3,0.7,0.15,0.515,0.329,0.173,0.354,0.526,yellow
2025-01-17 07:47:30,normal,25.46,48.0,22.33,0.033,1.84,0.9,0.095,0.84,4.97,1.29,0.237,0.286,0.7,0.15,0.333,0.273,0.443,0.325,0.269,green
2025-01-17 07:47:33,morning_rush,23.78,50.9,21.27,0.0,1.85,0.05,0.097,6.49,10.64,1.59,0.558,0.431,0.7,0.45,0.538,0.782,0.0,0.552,0.337,green
2025-01-17 07:47:36,normal,41.59,21.6,29.9,0.79,1.52,1.03,0.113,1.48,10.53,1.22,0.324,0.236,0.7,0.15,0.306,0.652,0.22,0.462,0.34,green
2025-01-17 07:47:39,morning_rush,31.45,53.1,27.08,0.508,3.37,0.35,0.3,6.68,0.94,2.98,0.551,0.682,0.7,0.45,1.0,1.0,0.0,0.8,0.366,green
2025-01-17 07:47:42,morning_rush,43.51,16.6,30.2,0.82,3.3,0.79,0.3,8.82,13.23,4.1,0.85,0.599,0.7,0.45,0.751,1.0,0.075,0.74,0.467,yellow
2025-01-17 07:47:45,normal,24.85,63.5,22.77,0.077,2.54,0.89,0.104,1.48,5.71,0.0,0.276,0.377,0.7,0.15,0.634,0.589,0.844,0.653,0.094,green
2025-01-17 07:47:48,morning_rush,38.26,24.1,28.34,0.634,2.8,0.14,0.025,11.11,16.12,0.08,0.791,0.484,0.7,0.45,0.629,0.962,0.463,0.762,0.429,yellow
2025-01-17 07:47:51,morning_rush,27.78,62.9,25.07,0.307,3.11,0.19,0.281,7.99,14.58,3.95,0.822,0.667,0.7,0.45,0.841,0.886,0.355,0.767,0.686,orange
2025-01-17 07:47:54,morning_rush,31.0,40.3,25.59,0.359,2.63,0.23,0.285,0.0,25.93,2.33,0.507,0.607,0.7,0.45,0.726,0.656,0.4,0.626,0.288,green
2025-01-17 07:47:57,morning_rush,32.26,37.3,26.14,0.414,2.52,0.06,0.254,10.76,26.55,7.83,1.0,0.602,0.7,0.45,0.743,0.636,0.296,0.6,0.556,yellow
2025-01-17 07:48:00,normal,17.39,69.8,16.91,0.0,2.17,1.0,0.03,0.98,8.36,1.63,0.323,0.271,0.7,0.15,0.316,0.444,0.447,0.406,0.336,green
2025-01-17 07:48:03,normal,40.8,40.4,32.18,1.0,1.31,0.55,0.14,0.91,2.67,1.29,0.172,0.306,0.7,0.15,0.185,0.413,0.573,0.377,0.572,yellow
2025-01-17 07:48:06,normal,25.27,49.2,22.26,0.026,1.39,0.49,0.104,3.03,5.61,1.26,0.305,0.303,0.7,0.15,0.294,0.775,0.638,0.603,0.909,red
2025-01-17 07:48:09,normal,35.23,40.1,28.4,0.64,2.96,1.24,0.139,1.11,10.35,2.76,0.439,0.396,0.7,0.15,0.331,0.17,0.287,0.242,0.446,yellow
2025-01-17 07:48:12,normal,31.57,49.7,26.85,0.485,2.28,0.56,0.078,0.38,11.95,1.29,0.349,0.386,0.7,0.15,0.59,0.842,0.562,0.71,0.624,orange
2025-01-17 07:48:15,morning_rush,27.6,59.7,24.7,0.27,4.92,0.35,0.158,12.2,11.72,5.57,0.989,0.73,0.7,0.45,1.0,1.0,0.293,0.859,0.467,yellow
2025-01-17 07:48:18,normal,25.92,56.0,23.16,0.116,1.44,0.92,0.086,4.16,3.53,0.9,0.311,0.229,0.7,0.15,0.514,0.552,0.237,0.478,0.08,green
2025-01-17 07:48:21,normal,36.87,15.0,26.41,0.441,1.29,0.42,0.045,1.32,3.43,2.05,0.222,0.268,0.7,0.15,0.182,0.72,0.373,0.489,0.867,red
2025-01-17 07:48:24,normal,26.11,42.7,22.45,0.045,0.66,1.01,0.118,1.72,3.72,0.92,0.177,0.153,0.7,0.15,0.177,0.07,0.399,0.168,0.654,orange
2025-01-17 07:48:27,morning_rush,29.65,50.5,25.53,0.353,2.54,0.47,0.184,9.74,23.06,4.38,0.953,0.495,0.7,0.45,0.897,0.752,0.362,0.717,0.499,yellow
2025-01-17 07:48:30,morning_rush,36.97,34.6,28.89,0.689,3.61,0.05,0.177,8.84,22.96,4.1,0.969,0.682,0.7,0.45,0.689,0.806,0.275,0.665,0.695,orange
2025-01-17 07:48:33,normal,30.22,57.5,26.55,0.455,2.0,0.56,0.037,1.66,5.69,1.4,0.294,0.329,0.7,0.15,0.469,0.552,0.537,0.524,0.536,yellow
2025-01-17 07:48:36,normal,32.54,39.0,26.49,0.449,1.5,1.24,0.096,4.33,2.65,1.56,0.328,0.195,0.7,0.15,0.271,0.687,0.627,0.55,0.562,yellow
2025-01-17 07:48:39,morning_rush,44.41,23.2,31.78,0.978,3.51,0.77,0.3,6.52,9.27,6.47,0.782,0.628,0.7,0.45,0.801,1.0,0.183,0.777,0.685,orange
2025-01-17 07:48:42,normal,27.03,64.0,24.55,0.255,2.18,1.08,0.106,1.37,6.41,1.68,0.312,0.304,0.7,0.15,0.62,0.625,0.37,0.572,0.212,green
2025-01-17 07:48:45,morning_rush,40.19,15.0,28.18,0.618,3.76,0.8,0.177,5.72,16.05,5.82,0.842,0.569,0.7,0.45,0.604,0.49,0.141,0.454,0.161,green
2025-01-17 07:48:48,morning_rush,44.44,15.0,30.44,0.844,3.84,0.25,0.145,4.39,7.86,0.63,0.514,0.648,0.7,0.45,0.798,0.742,0.035,0.618,0.335,green
2025-01-17 07:48:51,normal,35.59,44.3,29.13,0.713,1.52,0.52,0.135,2.72,3.95,1.15,0.272,0.334,0.7,0.15,0.117,0.668,0.342,0.438,0.215,green
2025-01-17 07:48:54,normal,20.66,70.7,19.67,0.0,0.6,0.8,0.136,1.57,4.67,0.72,0.177,0.194,0.7,0.15,0.3,0.314,0.343,0.316,0.722,orange
2025-01-17 07:48:57,normal,27.42,50.4,23.9,0.19,1.23,0.74,0.042,4.8,12.66,0.82,0.458,0.206,0.7,0.15,0.48,0.561,0.746,0.574,0.123,green
2025-01-17 07:49:00,normal,26.22,60.7,23.69,0.169,1.34,0.57,0.065,1.78,0.54,0.53,0.154,0.262,0.7,0.15,0.0,0.57,0.501,0.385,0.682,orange
2025-01-17 07:49:03,normal,21.24,63.6,19.89,0.0,2.32,0.82,0.084,1.94,5.26,1.06,0.307,0.35,0.7,0.15,0.744,0.464,0.215,0.498,0.171,green
2025-01-17 07:49:06,morning_rush,44.32,35.3,33.71,1.0,2.35,0.49,0.076,4.94,11.98,0.02,0.498,0.405,0.7,0.45,0.53,0.967,0.391,0.721,0.698,orange
2025-01-17 07:49:09,morning_rush,41.37,26.7,30.54,0.854,3.71,0.59,0.127,9.25,22.27,0.0,0.866,0.57,0.7,0.45,1.0,1.0,0.305,0.861,0.084,green
2025-01-17 07:49:12,normal,32.28,37.1,26.13,0.413,0.78,1.35,0.115,2.2,1.3,2.09,0.2,0.127,0.7,0.15,0.711,0.522,0.275,0.529,0.663,orange
2025-01-17 07:49:15,morning_rush,43.58,35.4,33.25,1.0,3.91,0.44,0.214,4.63,10.26,6.18,0.729,0.663,0.7,0.45,0.99,0.754,0.368,0.748,0.625,orange
2025-01-17 07:49:18,morning_rush,29.17,27.3,23.3,0.13,3.23,0.2,0.01,8.25,13.02,4.22,0.824,0.517,0.7,0.45,0.934,0.488,0.345,0.593,0.792,red
2025-01-17 07:49:21,morning_rush,27.3,67.4,25.0,0.3,0.9,0.69,0.268,13.8,4.7,8.67,0.764,0.314,0.7,0.45,0.704,0.594,0.151,0.538,0.176,green
2025-01-17 07:49:24,normal,30.5,38.0,25.04,0.304,1.41,0.76,0.064,3.33,11.66,1.75,0.424,0.237,0.7,0.15,0.202,0.323,0.327,0.288,0.534,yellow
2025-01-17 07:49:27,normal,28.15,44.1,23.95,0.195,1.21,0.09,0.094,3.66,0.79,0.43,0.222,0.342,0.7,0.15,0.024,0.319,0.305,0.228,0.134,green
2025-01-17 07:49:30,morning_rush,30.0,73.8,27.76,0.576,1.09,0.39,0.211,3.5,13.53,7.4,0.608,0.348,0.7,0.45,0.38,0.491,0.0,0.359,0.564,yellow
2025-01-17 07:49:33,normal,26.71,62.4,24.19,0.219,3.08,0.72,0.036,1.46,4.48,0.27,0.297,0.427,0.7,0.15,0.514,0.568,0.409,0.52,0.327,green
2025-01-17 07:49:36,morning_rush,38.55,54.9,32.59,1.0,4.26,0.05,0.187,5.19,12.45,4.16,0.738,0.742,0.7,0.45,0.87,0.873,0.284,0.754,0.923,red
2025-01-17 07:49:39,normal,36.94,53.0,31.14,0.914,1.75,0.53,0.118,2.9,11.41,1.63,0.42,0.35,0.7,0.15,0.225,0.538,0.43,0.422,0.514,yellow
2025-01-17 07:49:42,normal,34.55,30.8,26.92,0.492,2.7,0.58,0.106,0.85,10.11,1.58,0.373,0.448,0.7,0.15,0.759,0.822,0.84,0.807,0.918,red
2025-01-17 07:49:45,morning_rush,44.6,20.5,31.45,0.945,3.95,0.45,0.226,4.08,22.35,9.94,0.968,0.673,0.7,0.45,0.885,0.962,0.0,0.746,0.943,red
2025-01-17 07:49:48,normal,29.71,45.4,25.15,0.315,1.21,0.18,0.062,3.5,2.01,0.74,0.243,0.307,0.7,0.15,0.199,0.717,0.478,0.514,0.423,yellow
2025-01-17 07:49:51,morning_rush,24.73,62.5,22.62,0.062,2.85,0.38,0.244,0.0,12.54,9.75,0.63,0.582,0.7,0.45,0.631,0.761,0.119,0.594,0.512,yellow
2025-01-17 07:49:54,normal,25.42,49.3,22.38,0.038,2.05,0.7,0.044,3.33,6.2,0.4,0.341,0.315,0.7,0.15,0.128,0.265,0.45,0.261,0.29,green
2025-01-17 07:49:57,normal,22.35,53.6,20.35,0.0,0.68,0.49,0.096,4.22,8.49,1.06,0.354,0.227,0.7,0.15,0.534,0.241,0.186,0.318,0.471,yellow
2025-01-17 07:50:00,morning_rush,32.45,40.5,26.58,0.458,4.08,0.18,0.257,10.75,19.97,10.38,1.0,0.747,0.7,0.45,0.505,0.63,0.565,0.58,0.55,yellow
2025-01-17 07:50:03,morning_rush,27.41,66.0,24.99,0.299,3.96,0.05,0.195,9.28,12.23,1.76,0.814,0.722,0.7,0.45,0.469,0.788,0.279,0.59,0.272,green
2025-01-17 07:50:06,normal,36.94,51.0,30.88,0.888,1.6,0.71,0.109,4.04,10.05,1.61,0.436,0.298,0.7,0.15,0.181,0.342,0.425,0.31,0.262,green
2025-01-17 07:50:09,morning_rush,36.9,23.9,27.52,0.552,3.38,0.29,0.256,7.31,26.61,6.04,0.954,0.666,0.7,0.45,0.786,1.0,0.062,0.748,0.876,red
2025-01-17 07:50:12,normal,29.48,42.1,24.72,0.272,2.07,0.78,0.085,2.23,8.32,1.74,0.37,0.329,0.7,0.15,0.579,0.693,0.509,0.622,0.824,red
2025-01-17 07:50:15,normal,41.07,27.8,30.51,0.851,3.52,0.9,0.099,3.22,5.49,2.19,0.465,0.487,0.7,0.15,0.296,0.434,0.152,0.336,0.249,green
2025-01-17 07:50:18,normal,33.34,43.0,27.44,0.544,1.87,0.74,0.066,1.96,10.7,0.7,0.352,0.301,0.7,0.15,0.465,0.336,0.756,0.459,0.154,green
2025-01-17 07:50:21,morning_rush,31.38,40.9,25.89,0.389,3.89,0.37,0.25,2.91,11.73,4.49,0.631,0.696,0.7,0.45,0.87,0.696,0.123,0.634,0.7,orange
2025-01-17 07:50:24,normal,20.08,74.1,19.29,0.0,1.68,0.57,0.136,3.04,9.86,0.65,0.369,0.345,0.7,0.15,0.22,0.558,0.455,0.436,0.177,green
2025-01-17 07:50:27,morning_rush,24.44,56.6,22.06,0.006,1.97,0.33,0.232,4.11,28.28,3.34,0.663,0.481,0.7,0.45,0.589,0.494,0.314,0.486,0.476,yellow
2025-01-17 07:50:30,morning_rush,38.3,47.1,31.37,0.937,1.95,0.05,0.15,4.97,17.31,2.27,0.623,0.475,0.7,0.45,0.619,0.856,0.22,0.658,0.22,green
2025-01-17 07:50:33,morning_rush,37.35,26.1,28.07,0.607,4.39,0.05,0.3,8.86,14.87,6.39,0.994,0.821,0.7,0.45,0.677,0.954,0.144,0.709,0.925,red
2025-01-17 07:50:36,morning_rush,39.13,34.0,30.19,0.819,4.5,0.34,0.248,8.58,14.75,7.76,1.0,0.75,0.7,0.45,1.0,0.991,0.673,0.93,0.141,green
2025-01-17 07:50:39,morning_rush,36.44,27.5,27.69,0.569,3.18,0.99,0.207,10.73,17.15,10.64,1.0,0.497,0.7,0.45,0.986,0.999,0.308,0.857,0.358,green
2025-01-17 07:50:42,normal,40.36,31.5,30.61,0.861,1.88,0.79,0.121,2.4,7.9,2.23,0.374,0.326,0.7,0.15,0.353,0.894,0.778,0.708,0.371,green
2025-01-17 07:50:45,morning_rush,48.99,18.9,33.61,1.0,5.0,0.62,0.219,0.97,11.66,10.7,0.764,0.728,0.7,0.45,0.512,0.51,0.406,0.49,0.553,yellow
2025-01-17 07:50:48,morning_rush,33.16,34.2,26.4,0.44,2.19,0.27,0.099,5.77,13.89,0.23,0.557,0.437,0.7,0.45,0.73,0.896,0.268,0.72,0.72,orange
2025-01-17 07:50:51,morning_rush,28.59,51.7,24.85,0.285,2.86,0.05,0.121,5.8,17.42,4.38,0.774,0.564,0.7,0.45,0.666,0.389,0.308,0.456,0.298,green
2025-01-17 07:50:54,normal,27.06,49.7,23.58,0.158,1.21,0.53,0.164,0.69,6.21,2.94,0.259,0.311,0.7,0.15,0.425,0.304,0.124,0.305,0.727,orange
2025-01-17 07:50:57,normal,34.38,29.8,26.71,0.471,0.76,0.4,0.114,1.73,7.87,1.25,0.253,0.259,0.7,0.15,0.416,0.434,0.098,0.362,0.567,yellow
2025-01-17 07:51:00,morning_rush,32.49,58.0,28.33,0.633,1.24,0.36,0.182,10.97,16.8,5.14,0.859,0.354,0.7,0.45,0.266,0.642,0.035,0.408,0.576,yellow
2025-01-17 07:51:03,morning_rush,33.71,28.7,26.18,0.418,3.26,0.67,0.01,13.83,22.96,0.75,0.896,0.441,0.7,0.45,0.658,0.724,0.408,0.641,0.342,green
2025-01-17 07:51:06,morning_rush,40.36,23.5,29.48,0.748,4.39,0.17,0.3,10.53,16.01,5.7,1.0,0.802,0.7,0.45,0.846,1.0,0.011,0.756,0.221,green
2025-01-17 07:51:09,normal,47.07,19.3,32.6,1.0,1.33,1.01,0.162,1.88,10.67,0.66,0.313,0.244,0.7,0.15,0.535,0.339,0.492,0.429,0.614,orange
2025-01-17 07:51:12,normal,31.3,49.0,26.59,0.459,2.65,1.21,0.102,0.1,9.58,0.06,0.287,0.337,0.7,0.15,0.314,0.67,0.335,0.496,0.691,orange
2025-01-17 07:51:15,morning_rush,44.61,22.1,31.71,0.971,1.84,0.41,0.29,6.97,17.35,1.19,0.665,0.486,0.7,0.45,0.743,0.911,0.273,0.733,0.485,yellow
2025-01-17 07:51:18,morning_rush,32.75,43.7,27.1,0.51,2.98,0.26,0.064,4.06,4.62,7.02,0.599,0.51,0.7,0.45,0.764,0.583,0.314,0.584,0.469,yellow
2025-01-17 07:51:21,normal,26.49,53.5,23.42,0.142,1.82,1.06,0.083,2.18,3.63,0.9,0.257,0.25,0.7,0.15,0.136,0.414,0.409,0.33,0.147,green
